,adj_close,return,india_vix,1Y,3Y,5Y,10Y,net_laf,net_laf_ma30,net_laf_sd30,liquidity_z_30d,rv_30d,rv_30d_ann,vix_30d,vix_pct,vix_ann_est,rv_30d_ann_filled,vix_minus_rv,yield_slope_10y_1y,yield_curvature,yield_5y_3y,vol_liq_interaction,high_vol_flag,liquidity_stress_flag,rv_90d,rv_90d_ann,vol_cluster_ratio,pred_2,pred_3,pred_4,regime_ensemble,regime_hmm_2,regime_hmm_3,regime_hmm_4
2021-12-28,17233.250000,0.008603,16.480000,,,,,-310499.000000,-256350.166700,144553.377300,-0.374600,0.011692,0.185602,17.518966,16.480000,0.164800,0.185602,-0.020802,,,,-0.069526,1,0,0.008986,0.142651,1.301091,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2021-12-29,17213.599609,-0.001140,16.240000,,,,,-162721.000000,-253858.666700,145530.926900,0.626200,0.011665,0.185168,17.562414,16.240000,0.162400,0.185168,-0.022768,,,,0.115952,1,0,0.008988,0.142677,1.297816,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2021-12-30,17203.949219,-0.000561,16.570000,,,,,-325126.000000,-246681.033300,135899.848000,-0.577200,0.011604,0.184204,17.621379,16.570000,0.165700,0.184204,-0.018504,,,,-0.106323,1,0,0.008988,0.142686,1.290975,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2021-12-31,17354.050781,0.008725,16.219999,,,,,-468331.000000,-260978.133300,135904.736200,-1.525700,0.011541,0.183200,17.574667,16.219999,0.162200,0.183200,-0.021000,,,,-0.279508,1,1,0.009024,0.143257,1.278819,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-03,17625.699219,0.015653,16.450001,,,,,-463289.000000,-272496.266700,137973.855200,-1.382800,0.011344,0.180083,17.539000,16.450001,0.164500,0.180083,-0.015583,,,,-0.249019,1,1,0.009063,0.143878,1.251639,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-04,17805.250000,0.010187,16.120001,,,,,-388403.000000,-275280.133300,139484.206400,-0.811000,0.011455,0.181842,17.475667,16.120001,0.161200,0.181842,-0.020642,,,,-0.147473,1,0,0.009040,0.143510,1.267103,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-05,17925.250000,0.006740,17.230000,,,,,-173788.000000,-275133.933300,139591.754700,0.726000,0.011456,0.181851,17.480000,17.230000,0.172300,0.181851,-0.009551,,,,0.132024,1,0,0.009056,0.143755,1.265003,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-06,17745.900391,-0.010005,17.980000,,,,,-338407.000000,-280015.100000,139143.027600,-0.419700,0.011571,0.183680,17.524000,17.980000,0.179800,0.183680,-0.003880,,,,-0.077090,1,0,0.009078,0.144101,1.274656,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-07,17812.699219,0.003764,17.600000,,,,,-93167.000000,-276567.033300,142521.824300,1.286800,0.010146,0.161065,17.417333,17.600000,0.176000,0.161065,0.014935,,,,0.207258,0,1,0.009070,0.143981,1.118654,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-10,18003.300781,0.010700,17.680000,,,,,-258436.000000,-279101.566700,141461.610500,0.146100,0.010283,0.163232,17.312333,17.680000,0.176800,0.163232,0.013568,,,,0.023848,0,0,0.009134,0.144992,1.125801,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-11,18055.750000,0.002913,17.760000,,,,,-284720.000000,-274061.533300,138340.834000,-0.077000,0.010221,0.162254,17.198667,17.760000,0.177600,0.162254,0.015346,,,,-0.012494,0,0,0.009136,0.145033,1.118735,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-12,18212.349609,0.008673,17.180000,,,,,-109224.000000,-269599.933300,141497.080400,1.133400,0.010165,0.161369,17.123000,17.180000,0.171800,0.161369,0.010431,,,,0.182895,0,1,0.009178,0.145695,1.107581,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-13,18257.800781,0.002496,16.700001,,,,,-287522.000000,-270239.533300,141534.523000,-0.122100,0.009925,0.157562,17.076667,16.700001,0.167000,0.157562,0.009438,,,,-0.019238,0,0,0.009180,0.145730,1.081193,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-14,18255.750000,-0.000112,16.559999,,,,,-507218.000000,-263899.833300,125039.014700,-1.945900,0.009605,0.152469,17.013667,16.559999,0.165600,0.152469,0.013131,,,,-0.296689,0,1,0.009127,0.144886,1.052338,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-17,18308.099609,0.002868,16.770000,,,,,-78881.000000,-259165.066700,129337.890400,1.393900,0.008941,0.141929,16.903333,16.770000,0.167700,0.141929,0.025771,,,,0.197835,0,1,0.009129,0.144915,0.979394,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2022-01-18,18113.050781,-0.010654,17.780001,,,,,-264548.000000,-253648.433300,125263.274500,-0.087000,0.008916,0.141536,16.880667,17.780001,0.177800,0.141536,0.036264,,,,-0.012314,0,0,0.009208,0.146180,0.968231,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2022-01-19,17938.400391,-0.009642,17.820000,,,,,-36680.000000,-247779.433300,131228.284200,1.608600,0.008670,0.137638,16.899000,17.820000,0.178200,0.137638,0.040562,,,,0.221404,0,1,0.009236,0.146613,0.938782,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2022-01-20,17757.000000,-0.010112,17.790001,,,,,5578.000000,-240273.333300,139099.438400,1.767500,0.008892,0.141162,16.938667,17.790001,0.177900,0.141162,0.036738,,,,0.249504,0,1,0.009280,0.147311,0.958258,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2022-01-21,17617.150391,-0.007876,18.889999,,,,,33777.000000,-232286.266700,147755.010200,1.800700,0.009022,0.143223,17.033000,18.889999,0.188900,0.143223,0.045677,,,,0.257902,0,1,0.009315,0.147874,0.968551,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-24,17149.099609,-0.026568,22.830000,,,,,19190.000000,-224583.366700,154714.341800,1.575600,0.010166,0.161386,17.241667,22.830000,0.228300,0.161386,0.066914,,,,0.254280,0,1,0.009677,0.153612,1.050608,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-25,17277.949219,0.007513,21.360001,,,,,-196501.000000,-217459.466700,150741.295000,0.139000,0.010258,0.162843,17.388667,21.360001,0.213600,0.162843,0.050757,,,,0.022635,0,0,0.009656,0.153286,1.062344,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-27,17110.150391,-0.009712,21.070000,,,,,-79436.000000,-211814.633300,155619.531600,0.850700,0.010533,0.167206,17.572759,21.070000,0.210700,0.167206,0.043494,,,,0.142242,1,0,0.009610,0.152557,1.096020,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-28,17101.949219,-0.000479,20.700001,,,,,-599051.000000,-215733.733300,163904.788600,-2.338700,0.010129,0.160797,17.723104,20.700001,0.207000,0.160797,0.046203,,,,-0.376057,0,1,0.009607,0.152513,1.054322,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-01-31,17339.849609,0.013911,21.950001,,,,,-353473.000000,-221564.433300,165638.610000,-0.796400,0.009496,0.150740,17.825862,21.950001,0.219500,0.150740,0.068760,,,,-0.120050,0,0,0.009731,0.154481,0.975787,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-01,17576.849609,0.013668,19.980000,,,,,-397338.000000,-225858.266700,168542.070300,-1.017400,0.009653,0.153240,17.910000,19.980000,0.199800,0.153240,0.046560,,,,-0.155906,0,1,0.009827,0.155992,0.982355,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-02,17780.000000,0.011558,18.650000,,,,,-248666.000000,-230336.066700,167256.464000,-0.109600,0.009673,0.153550,17.981379,18.650000,0.186500,0.153550,0.032950,,,,-0.016829,0,0,0.009903,0.157211,0.976712,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-03,17560.199219,-0.012362,19.160000,,,,,-123418.000000,-226871.900000,168392.963900,0.614400,0.009959,0.158090,18.096207,19.160000,0.191600,0.158090,0.033510,,,,0.097130,0,0,0.009978,0.158394,0.998079,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-04,17516.300781,-0.002500,18.900000,,,,,-382021.000000,-236672.033300,168588.337700,-0.862200,0.009935,0.157713,18.191035,18.900000,0.189000,0.157713,0.031287,,,,-0.135980,0,0,0.009967,0.158228,0.996747,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-07,17213.599609,-0.017281,20.440001,,,,,-2355.000000,-229344.600000,173932.453900,1.305000,0.010470,0.166206,18.305517,20.440001,0.204400,0.166206,0.038194,,,,0.216899,1,1,0.010091,0.160184,1.037592,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-08,17266.750000,0.003088,19.680000,,,,,-83118.000000,-221765.233300,175223.525700,0.791300,0.010364,0.164515,18.415862,19.680000,0.196800,0.164515,0.032285,,,,0.130181,1,0,0.010063,0.159741,1.029890,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-09,17463.800781,0.011412,18.559999,,,,,-137373.000000,-220920.300000,175578.810800,0.475800,0.010569,0.167780,18.495862,18.559999,0.185600,0.167780,0.017820,,,,0.079830,1,0,0.010086,0.160118,1.047852,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-10,17605.849609,0.008134,17.709999,,,,,-99077.000000,-213385.333300,175802.920200,0.650200,0.010659,0.169212,18.535172,17.709999,0.177100,0.169212,0.007888,,,,0.110022,1,0,0.010086,0.160111,1.056846,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-11,17374.750000,-0.013126,18.680000,,,,,-724211.000000,-221914.666700,193876.642100,-2.590800,0.010853,0.172294,18.620000,18.680000,0.186800,0.172294,0.014506,,,,-0.446379,1,1,0.010162,0.161316,1.068053,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-14,16842.800781,-0.030616,22.980000,,,,,-234345.000000,-214283.200000,188478.681100,-0.106400,0.011841,0.187972,18.845172,22.980000,0.229800,0.187972,0.041828,,,,-0.020000,1,0,0.010668,0.169356,1.109923,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-15,17352.449219,0.030259,20.610001,,,,,-128679.000000,-205625.733300,186155.664100,0.413300,0.013071,0.207499,19.000000,20.610001,0.206100,0.207499,-0.001399,,,,0.085760,1,0,0.011174,0.177375,1.169835,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-16,17322.199219,-0.001743,20.590000,,,,,-162981.000000,-205265.500000,186229.840000,0.227100,0.012991,0.206226,19.115862,20.590000,0.205900,0.206226,-0.000326,,,,0.046834,1,0,0.011123,0.176575,1.167925,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-17,17304.599609,-0.001016,22.010000,,,,,-169107.000000,-199622.166700,184614.267700,0.165300,0.012878,0.204426,19.254828,22.010000,0.220100,0.204426,0.015674,,,,0.033792,1,0,0.011067,0.175686,1.163588,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-18,17276.300781,-0.001635,22.170000,,,,,-238138.000000,-204454.533300,183626.365500,-0.183400,0.012848,0.203963,19.412414,22.170000,0.221700,0.203963,0.017737,,,,-0.037407,1,0,0.011003,0.174670,1.167704,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-21,17206.650391,-0.004032,22.900000,,,,,-89767.000000,-198832.233300,184496.663400,0.591200,0.012660,0.200976,19.592414,22.900000,0.229000,0.200976,0.028024,,,,0.118817,1,0,0.010973,0.174193,1.153752,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-22,17092.199219,-0.006652,26.660000,,,,,-151991.000000,-194407.933300,183956.676400,0.230600,0.012666,0.201071,19.899310,26.660000,0.266600,0.201071,0.065529,,,,0.046367,1,0,0.010988,0.174436,1.152695,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-23,17063.250000,-0.001694,24.540001,,,,,-105671.000000,-194289.500000,184014.544500,0.481600,0.012505,0.198512,20.153104,24.540001,0.245400,0.198512,0.046888,,,,0.095603,1,0,0.010959,0.173970,1.141070,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-02-24,16247.950195,-0.047781,31.980000,,,,,-119271.000000,-188681.133300,183638.615100,0.378000,0.015059,0.239062,20.680000,31.980000,0.319800,0.239062,0.080738,,,,0.090365,1,0,0.012058,0.191422,1.248873,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-02-25,16658.400391,0.025262,26.740000,,,,,-783078.000000,-197876.466700,205717.949100,-2.844700,0.015996,0.253922,21.031035,26.740000,0.267400,0.253922,0.013478,,,,-0.722333,1,1,0.012385,0.196606,1.291527,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-02-28,16793.900391,0.008134,28.570000,,,,,-305208.000000,-205420.700000,205353.273100,-0.485900,0.016095,0.255493,21.437931,28.570000,0.285700,0.255493,0.030207,,,,-0.124144,1,0,0.012422,0.197191,1.295660,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-02,16605.949219,-0.011192,29.230000,,,,,-224554.000000,-204128.200000,205051.638700,-0.099600,0.016346,0.259482,21.976071,29.230000,0.292300,0.259482,0.032818,,,,-0.025844,1,0,0.012506,0.198525,1.307052,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-03,16498.050781,-0.006498,28.160000,,,,,-221596.000000,-211700.666700,201198.754600,-0.049200,0.016299,0.258734,22.346429,28.160000,0.281600,0.258734,0.022866,,,,-0.012730,1,0,0.012359,0.196187,1.318813,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-04,16245.349609,-0.015317,27.959999,,,,,-305929.000000,-223024.200000,196409.165500,-0.422100,0.016450,0.261131,22.670357,27.959999,0.279600,0.261131,0.018469,,,,-0.110223,1,0,0.012415,0.197077,1.325022,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-07,15863.150391,-0.023527,29.330000,,,,,-130989.000000,-228030.166700,191884.593300,0.505700,0.016296,0.258691,22.902500,29.330000,0.293300,0.258691,0.034609,,,,0.130820,1,0,0.012535,0.198983,1.300063,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-08,16013.450195,0.009475,28.590000,,,,,-65748.000000,-223671.733300,194097.625000,0.813600,0.016345,0.259476,23.160714,28.590000,0.285900,0.259476,0.026424,,,,0.211109,1,0,0.012588,0.199835,1.298449,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-09,16345.349609,0.020726,27.469999,,,,,-84761.000000,-226308.300000,191554.712400,0.738900,0.016624,0.263901,23.309310,27.469999,0.274700,0.263901,0.010799,,,,0.194996,1,0,0.012806,0.203291,1.298145,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-10,16594.900391,0.015267,25.580000,,,,,-47258.000000,-225235.700000,192493.264700,0.924600,0.016844,0.267391,23.464828,25.580000,0.255800,0.267391,-0.011591,,,,0.247230,1,0,0.012910,0.204939,1.304737,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-11,16630.449219,0.002142,25.350000,,,,,-738890.000000,-229897.000000,203250.065200,-2.504300,0.016853,0.267541,23.625172,25.350000,0.253500,0.267541,-0.014041,,,,-0.670003,1,1,0.012839,0.203805,1.312727,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-14,16871.300781,0.014483,25.680000,,,,,-392765.000000,-231206.733300,204198.228300,-0.791200,0.016872,0.267830,23.753793,25.680000,0.256800,0.267830,-0.011030,,,,-0.211907,1,0,0.012905,0.204859,1.307387,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-15,16663.000000,-0.012346,26.730000,,,,,-376662.000000,-230517.533300,203652.337600,-0.717600,0.016766,0.266150,23.986552,26.730000,0.267300,0.266150,0.001150,,,,-0.190990,1,0,0.012965,0.205813,1.293167,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-16,16975.349609,0.018745,24.120001,,,,,-249011.000000,-230529.033300,203653.407500,-0.090800,0.017020,0.270186,24.175172,24.120001,0.241200,0.270186,-0.028986,,,,-0.024533,1,0,0.013133,0.208487,1.295937,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-17,17287.050781,0.018362,22.610001,,,,,-141916.000000,-231145.633300,203345.696100,0.438800,0.017271,0.274173,24.294138,22.610001,0.226100,0.274173,-0.048073,,,,0.120307,1,0,0.013264,0.210565,1.302084,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-21,17117.599609,-0.009802,24.620001,,,,,-164292.000000,-224168.400000,201340.495400,0.297400,0.017372,0.275768,24.636071,24.620001,0.246200,0.275768,-0.029568,,,,0.082013,1,0,0.013303,0.211180,1.305841,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-22,17315.500000,0.011561,24.070000,,,,,-230328.000000,-229075.400000,199570.420000,-0.006300,0.017502,0.277833,24.792857,24.070000,0.240700,0.277833,-0.037133,,,,-0.001750,1,0,0.013353,0.211972,1.310705,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-23,17245.650391,-0.004034,24.750000,,,,,-115661.000000,-228351.666700,199953.443400,0.563600,0.017380,0.275898,25.013929,24.750000,0.247500,0.275898,-0.028398,,,,0.155496,1,0,0.013347,0.211875,1.302173,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-24,17222.750000,-0.001328,23.930000,,,,,-133805.000000,-229509.266700,199278.607400,0.480300,0.017302,0.274655,25.236071,23.930000,0.239300,0.274655,-0.035355,,,,0.131917,1,0,0.013325,0.211522,1.298469,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-25,17153.000000,-0.004050,23.430000,,,,,-568398.000000,-224315.500000,187630.731400,-1.833800,0.017143,0.272142,25.405714,23.430000,0.234300,0.272142,-0.037842,,,,-0.499054,1,1,0.013253,0.210387,1.293530,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-28,17222.000000,0.004023,22.610001,,,,,-430252.000000,-230845.733300,191363.833200,-1.042000,0.016093,0.255476,25.392500,22.610001,0.226100,0.255476,-0.029376,,,,-0.266206,1,1,0.013094,0.207868,1.229032,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-29,17325.300781,0.005998,21.299999,,,,,-468003.000000,-242156.533300,195108.359300,-1.157500,0.015076,0.239331,25.417143,21.299999,0.213000,0.239331,-0.026331,,,,-0.277025,1,1,0.013099,0.207947,1.150922,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-30,17498.250000,0.009982,20.610001,,,,,-351546.000000,-248442.033300,195506.675900,-0.527400,0.015187,0.241087,25.417857,20.610001,0.206100,0.241087,-0.034987,,,,-0.127149,1,0,0.013132,0.208458,1.156529,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-03-31,17464.750000,-0.001914,20.559999,,,,,-398948.000000,-256103.400000,196789.757600,-0.725900,0.015191,0.241154,25.366071,20.559999,0.205600,0.241154,-0.035554,,,,-0.175054,1,0,0.013112,0.208154,1.158538,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-04-01,17670.449219,0.011778,18.430000,,,,,-80945.000000,-250863.633300,199360.538700,0.852300,0.015334,0.243423,25.232500,18.430000,0.184300,0.243423,-0.059123,,,,0.207469,1,0,0.012785,0.202960,1.199364,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-04-04,18053.400391,0.021672,17.910000,,,,,-657304.000000,-269781.533300,210180.476200,-1.843800,0.015789,0.250648,25.054286,17.910000,0.179100,0.250648,-0.071548,,,,-0.462145,1,1,0.012985,0.206126,1.215995,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-04-05,17957.400391,-0.005318,18.490000,,,,,-648712.000000,-286338.900000,219920.710000,-1.647700,0.015765,0.250258,24.762500,18.490000,0.184900,0.250258,-0.065358,,,,-0.412350,1,1,0.012990,0.206217,1.213568,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2022-04-06,17807.650391,-0.008339,19.020000,,,,,-138496.000000,-287433.066700,219070.856000,0.679900,0.015870,0.251934,24.565357,19.020000,0.190200,0.251934,-0.061734,,,,0.171290,1,0,0.012980,0.206047,1.222701,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2022-04-07,17639.550781,-0.009440,19.000000,,,,,-116641.000000,-287345.400000,219140.985800,0.779000,0.012806,0.203283,24.101786,19.000000,0.190000,0.203283,-0.013283,,,,0.158358,1,0,0.012944,0.205473,0.989345,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2022-04-08,17784.349609,0.008209,17.690001,,,,,-777410.000000,-287156.466700,218700.851300,-2.241700,0.012094,0.191991,23.778571,17.690001,0.176900,0.191991,-0.015091,,,,-0.430387,1,1,0.012905,0.204862,0.937174,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2022-04-11,17674.949219,-0.006151,18.270000,,,,,-235358.000000,-284828.133300,218873.794300,0.226000,0.012145,0.192797,23.410714,18.270000,0.182700,0.192797,-0.010097,,,,0.043572,1,0,0.012793,0.203090,0.949320,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-04-12,17530.300781,-0.008184,18.160000,,,,,-243089.000000,-291667.800000,214044.075800,0.227000,0.012072,0.191642,23.229655,18.160000,0.181600,0.191642,-0.010042,,,,0.043503,1,0,0.012722,0.201961,0.948905,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-04-13,17475.650391,-0.003117,17.790001,,,,,-210186.000000,-291188.866700,214215.430200,0.378100,0.011859,0.188258,22.835173,17.790001,0.177900,0.188258,-0.010358,,,,0.071180,1,0,0.012597,0.199968,0.941440,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2022-04-18,17173.650391,-0.017281,19.340000,,,,,-234140.000000,-277515.500000,224310.833700,0.193400,0.011197,0.177744,22.078148,19.340000,0.193400,0.177744,0.015656,,,,0.034376,1,0,0.012851,0.203996,0.871312,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
